91
81
75
81
80
77
77
79
78
92
84
79
76
76
80
77
79
76
75
76
75
75
77
75
82
74
74
74
76
77
75
75
75
76
76
80
75
75
76
75
77
79
75
77
75
73
74
73
80
83
74
74
74
74
73
75
80
79
74
75
75
77
75
75
77
80
74
76
73
77
74
73
77
79
75
80
74
75
73
74
77
79
73
76
75
74
74
74
87
78
74
78
74
86
75
75
77
77
76
75
